,accuracy,accuracy,auc,auc,log_loss,log_loss
,mean,std,mean,std,mean,std
model,,,,,,
naive_majority,0.6041763341067286,0.04985970379474453,0.5,0.0,0.6737300649246298,0.026761810211814684
persistence,0.5127610208816705,0.03579408032608239,0.4858753329091984,0.022585084540551144,6.73145577301526,0.4945134588630435
logistic,0.6032482598607889,0.050460703412834186,0.5185628032162953,0.04043621112697048,0.8646299808163469,0.23962500856249502
random_forest,0.5823665893271461,0.03920358526384177,0.5011500442698902,0.044440017988407444,0.6965073550246658,0.01458439746563057
lstm,0.5856148491879349,0.04753833283184037,0.49954884875663375,0.05593608883946434,0.7241850422486996,0.06339622521282563
transformer,0.5559164733178654,0.051007158126852685,0.5280442974845698,0.061949228636866346,1.0253083015969886,0.24691931958158483
